PUD Svc Area,PUD Fac,PUD Rte,PUD Cycle,Courier id,Courier Type,Customer Name,Street,zip,City,Act Dt,Act Base,Delivery Type,Pickup Type,Prod Grp,Prod Code,ShpCnt,Pallets Pcs,Parcel Pcs,Total Pcs,Weight,AR dtm,Act Tm,Open,Closed,lat,lgtd,awb_booking,Act Ckpt Code,PuD Type,Stop Code,MarkerColor,id
KUL,EAC,ACA2,B,mohhamda,DHL Courier,JOWAT MANUFACTURING SEA SDN.BHD.,"NO. 25, LENGKUK TEKNOLOGI 2,
TECHPARK@ENSTEK,71760 BANDAR ENSTEK
NEGERI SEMBILAN/MALAYSIA",71760,BANDAR ENSTEK,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.25,13/2/2020 10:11,11:16,,23:59,2.732351,101.7650885,7837307870,OK,DL,3.0,,3019.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,BIO MOLECULAR INDUSTRIES SDN. BHD.,"PT22, PERSIARAN TEKNOLOGI 1
TECHPARK@ENSTEK 70 N.SEMBILAN
BANDAR ENSTEK",71760,BANDAR ENSTEK,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.74,13/2/2020 10:11,11:18,,23:59,2.7324659,101.7641765,9195253432,OK,DL,4.0,,3020.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,HON CHUAN MALAYSIA SDN.BHD.,"PT.29469 LENGKOK TEKNOLOGI 3,KAWAS
AN PERINDUSTRIAN TECH PARK @ENSTEK,
NEGERI SEMBILAN DARUL KHUSUS",71760,BANDAR ENSTEK,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.09,13/2/2020 10:11,11:20,,23:59,2.729357,101.76139040000001,7837371091,OK,DL,5.0,,3021.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MR R. SMITH,"EPSOM COLLEGE IN MALAYSIA
PERSIAN KOLEJ
BANDAR ENSTEK",71760,BANDAR ENSTEK,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.12,13/2/2020 10:11,11:27,,23:59,2.7442835999999997,101.7688858,5147228343,OK,DL,6.0,,3022.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,EPSOM COLLEGE MALAYSIA SDN BHD,"PERSIARAN KOLEJ
. 70 N.SEMBILAN
BANDAR ENSTEK",71760,BANDAR ENSTEK,20200213,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.07,,11:27,9:30,17:00,2.7449478,101.7682539,5392999054,PU,PU,1.0,,3023.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MALAYSIA AIRLINES SYSTEM BERHAD,"ENG LOGISTICS DEPT
SOUTHERN SUPPORT ZONE
KLIA",64000,KLIA,20200213,D,NORMAL,,DOM,N,2.0,0.0,0.0,2.0,1.16,13/2/2020 9:24,11:51,,23:59,2.7280548,101.7166183,8997347822,OK,DL,7.0,,3024.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MALAYSIA AIRLINES BERHAD/FAO,"SOUTH SUPPORT ZONE

",64000,KLIA,20200213,D,NORMAL,,WPX,P,32.0,2.0,24.0,34.0,100.835,13/2/2020 9:24,12:01,,23:59,2.7279984,101.7166333,5744567861,OK,DL,8.0,,3025.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,"ACCOUNTS PAYABLE, MALAYSIA AIRLINES","3RD FLOOR ADMIN BUILDING WEST WING
SOUTH SUPPORT ZONE KLIA 64000 40 SELANGOR
KLIA",64000,KLIA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.22,13/2/2020 10:11,12:07,,23:59,2.7275932000000003,101.7178398,5351976873,OK,DL,9.0,,3026.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,CAE KUALA LUMPUR SDN BHD,"LOT PT25B, JALAN KLIA S5,
SOUTHERN SUPPORT ZONE, KLIA
KLIA",64000,KLIA,20200213,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.79,,12:12,10:45,17:30,2.7268662,101.7234297,7513064930,PU,PU,2.0,,3027.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MALINDO AIRWAYS MAINTENANCE ENG BAS,"LOT LCRO-02 A  & LOT LCRO-02 C 
LOW COST CARRIER TERMINAL LCCT
KUALA LUMPUR INTL AIRPORT 64000",43900,SEPANG,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.65,13/2/2020 10:11,12:26,,23:59,2.7385786,101.7183473,1512946466,OK,DL,10.0,,3028.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,TRISYSTEMS ENGINEERING SDN BHD,"NO.307,3RD FLOOR,KLAS CSC BUILDING
KLAS CARGO COMPLEX 40 SELANGOR
KLIA",64000,KLIA,20200213,P,,REGULAR,DOM,N,2.0,0.0,2.0,2.0,22.55,,12:31,10:00,16:30,2.7362153,101.7181318,5392880990,PU,PU,3.0,,3029.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,ALLIANCE LOGISTICS SDN BHD,"LOT C3, MASKARGO COMPLEX,
KLIA CARGO VILLAGE, 40 SELANGOR
KLIA",64000,KLIA,20200213,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.08,13/2/2020 9:24,12:36,,23:59,2.734559,101.7148822,3851533243,OK,DL,11.0,,3030.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,DSV AIR & SEA SDN. BHD.,"LOT D-14,
MAS FREIGHT FORWARDERS COMPLEX 40 SELANGOR
KLIA",64000,KLIA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.12,13/2/2020 9:24,12:38,,23:59,2.734731,101.7153531,3413383481,OK,DL,12.0,,3031.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,TASCO BERHAD,"LOT A-7 , MALAYSIAN AIRLINES FREIGH
SOUTHERN SUPPORT ZONE, KUALA LUMPUR 40 SELAN
KLIA",64000,KLIA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.1,13/2/2020 10:11,12:42,,23:59,2.7341365,101.7130499,9351178056,OK,DL,13.0,,3032.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,DHL EXPRESS GATEWAY-KULGTW,"LOT A-5 MAS FRD FOWARDER COMPLEX
KLIA FREE COMMERCIAL ZONE
SEPANG",43900,SEPANG,20200213,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.42,13/2/2020 9:24,12:49,,23:59,2.7348284,101.7132532,7432866335,OK,DL,14.0,,3033.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,DHL EXPRESS GATEWAY-KULGTW,"LOT A-5 MAS FRD FOWARDER COMPLEX
KLIA FREE COMMERCIAL ZONE
SEPANG",43900,SEPANG,20200213,D,NORMAL,,DOM,N,1.0,0.0,3.0,3.0,25.78,13/2/2020 9:24,12:50,,23:59,2.734915,101.71291409999999,7432866114,OK,DL,15.0,,3034.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,UG GLOBAL RESOURCES SDN BHD,"LOT 62 & 63, LORONG SENAWANG 3/2,
KAWASAN PERINDUSTRIAN SENAWANG, 70 N.SEMBILA
SEREMBAN",70450,SEREMBAN,20200213,P,,REGULAR,WPX,P,1.0,0.0,1.0,1.0,9.45,,14:53,9:30,16:30,2.7343339,101.713132,5554026030,PU,PU,4.0,,3035.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,EXPEDITORS MALAYSIA SDN BHD,"MALAYSIAAIRLINES FREIGHT FORWARDERS
LOT A3 BLOCK A FREE COMMERCIAL ZONE 40 SELAN
KLIA",64000,KLIA,20200213,P,,REGULAR,WPX,P,2.0,0.0,2.0,2.0,1.38,,14:58,14:15,16:30,2.733848,101.7139105,6905844923,PU,PU,5.0,,3036.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,FORWARD FREIGHT SERVICES SDN BHD,"LOT C-9 MAFFC FREE COMM ZONE
SOUTHERN ZONE KLIA 40
SEPANG",43900,SEPANG,20200213,P,,REGULAR,WPX,P,1.0,0.0,1.0,1.0,5.1,,15:03,15:30,17:30,2.7352548,101.7141293,6905926123,PU,PU,6.0,,3037.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,DHL EXPRESS M SDN BHD,"LOT A-5 MALAYSIA AIRLINES
FREIGHT FORWARDED COMPLEX KLIA 40 SELANGOR
KLIA",64000,KLIA,20200213,P,,REGULAR,DOM,N,2.0,0.0,0.0,2.0,0.12,,15:18,,,2.7345106,101.713349,2104890675,PU,PU,7.0,,3038.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,PSH EXPRESS SDN BHD,"POS BESAR SHAH ALAM
PERSIARAN DATO MENTERI
SHAH ALAM",40670,SHAH ALAM,20200213,P,,REGULAR,DOX,D,16.0,0.0,0.0,16.0,3.67,,15:20,,,2.7344441,101.7132672,6194101723,PU,PU,8.0,,3039.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,JETSTREAM FREIGHT SERVICES SDN BHD,"LOT 103, 1ST FLOOR CSC BUILDING,
KLAS CARGO COMPLEX 40 SELANGOR
KLIA",64000,KLIA,20200213,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.28,,15:23,14:00,16:30,2.7368777,101.71702990000001,8358464494,PU,PU,9.0,,3040.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,AIRBUS CUSTOMER SERVICES SDN BHD,"LOT PT16 JALAN KLIA S7
SOUTHERN SUPPORT ZONE 40
KLIA",64000,KLIA,20200213,P,,REGULAR,TDT,T,1.0,0.0,0.0,1.0,0.16,,15:39,14:30,16:30,2.7201763,101.722554,6905578503,PU,PU,10.0,,3041.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,AIRASIA BERHAD,"LOT PT 25
JALAN KLIA S5 40 SELANGOR
KLIA",64000,KLIA,20200213,P,,REGULAR,WPX,P,3.0,0.0,10.0,10.0,20.96,,15:43,14:45,16:30,2.7279682000000003,101.72584549999999,2104941226,PU,PU,11.0,,3042.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MALAYSIA AIRLINES BERHAD,"MALAYSIA AIRLINES BERHAD
ENG CENTRAL STORE 40 SELANGOR
KLIA",64000,KLIA,20200213,P,,REGULAR,WPX,P,4.0,0.0,4.0,4.0,6.88,,15:56,,,2.7278701,101.71666529999999,6905909010,PU,PU,12.0,,3043.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,CAE KUALA LUMPUR SDN BHD,"LOT PT25B, JALAN KLIA S5,
SOUTHERN SUPPORT ZONE, KLIA
KLIA",64000,KLIA,20200213,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.9,,16:35,16:00,17:30,2.6777036,101.8080835,4004724544,PU,PU,13.0,,3044.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,,,,,20200213,,,,,,0.0,0.0,0.0,,,,17:24,,23:59,2.7047068,101.91664920000001,,ARRVD,,,,3045.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,,,,,20200213,,,,,,0.0,0.0,0.0,,,,10:45,,23:59,,,,DEPAR,,,,3046.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,LIU WEI,"NO.42, JALAN SETIA RIMBA 2
SETIA ECO GLADES, LEPIRONIS GARDEN
CYBERJAYA, SELANGOR",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,1.55,13/2/2020 10:11,11:31,,23:59,2.9362888,101.6295153,7837570672,OK,DL,1.0,,3047.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,MR M. LAMONT-KELLY,"JALAN 3/16, LIU LI GARDEN
SETIA ECO GLADES
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.14,13/2/2020 10:11,11:40,,23:59,2.9407379000000002,101.6315375,5147253462,OK,DL,2.0,,3048.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,FIDEL YOUNG,"BLOCK J ,25-20
CYBERJAYA
SELANGOR",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.5,13/2/2020 10:11,12:07,,23:59,2.9246849999999998,101.65488520000001,9520010301,OK,DL,3.0,,3049.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,EXPERIAN SERVICES CHILE SA CHI,"BLOCK B QUILL 18 JIN TEKNOKRAT
GRD FL LEVEL 1 2 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,2.0,0.0,0.0,2.0,0.161,13/2/2020 10:11,12:09,,23:59,2.9247642999999997,101.6548566,8111666706,OK,DL,4.0,,3050.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,AT&T WORLDWIDE NETWORK SERVICES MAL,"LEVEL 8 BLOCK B QUILL 18
LINGKARAN TECKNOKART 3 BARAT CYBER 40 SELANG
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.05,13/2/2020 10:11,12:12,,23:59,2.9247642999999997,101.6548566,9195033083,OK,DL,5.0,,3051.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,SARAWAK SHELL BERHAD,"WISMA SHELL
3450 JALAN TEKNOKRAT 3
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOM,N,8.0,0.0,3.0,10.0,27.46,13/2/2020 9:24,12:24,,23:59,2.9274310000000003,101.653539,1261298021,OK,DL,6.0,,3052.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,EMERIO MALAYSIA SDN BHD,"LINGKARAN TEKNOKRAT 3 BARAT
BANGUNAN EMERIO CYBERJAYA 40
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,TDT,T,3.0,0.0,0.0,3.0,0.43,,12:36,13:15,17:00,2.9471256,101.65427509999999,6095972153,PU,PU,1.0,,3053.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,JANET NIMUNDELE,"T1-22-03 SKYPARK
CYBERJAYA SKYPARK TOWER 1 40 SELANGOR
PUCHONG",47100,PUCHONG,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.45,12/2/2020 12:26,12:36,,23:59,2.946921,101.65435529999999,2105221241,OK,DL,7.0,,3054.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,LOO CHIN WAH,"31 EVERGREEN
JL. GR 2/2 GARDEN RESIDENCE
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.2,13/2/2020 10:11,12:44,,23:59,2.946688,101.66843229999999,1041530442,OK,DL,8.0,,3055.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,PB OOI,"22 JALAN GR 3/3 JACARANDA GARDEN
RESIDENCE
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,1.0,0.0,2.0,2.0,2.948,13/2/2020 10:11,12:49,,23:59,2.948368,101.6712022,1929425212,OK,DL,9.0,,3056.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,NTT MSC SDN.BHD.,"NO.43000,PERSIARAN APEC,
63000 CYBERJAYA SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.1,13/2/2020 10:11,13:02,,23:59,2.9292277,101.6594892,1444592601,OK,DL,10.0,,3057.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,BOBBY GEORGE AJUFOH,"HYVE SOHO SUITES, BLOCK A 10-11,
JALAN IMPACT, CYBER 6
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,2.0,0.0,1.0,2.0,1.36,13/2/2020 10:11,13:15,,23:59,2.9205316000000003,101.66103509999999,6187498181,OK,DL,11.0,,3058.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,LUO DAN,"A525 MIRAGE BY THE LAKE
PERDANA LAKEVIEW WEST
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,1.1340000000000001,13/2/2020 10:11,13:26,,23:59,2.9145604,101.66675079999999,7559748254,OK,DL,12.0,,3059.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,LUO DAN,"A525 MIRAGE BY THE LAKE
PERDANA LAKEVIEW WEST SGR
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,5.806,13/2/2020 10:11,13:27,,23:59,2.9145599,101.6667829,4757170471,OK,DL,13.0,,3060.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,NTT MSC SDN BHD,"NO 43000
PERSIARAN APEC 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.08,,14:14,9:30,17:00,2.9113994,101.6507129,1512837756,PU,PU,2.0,,3061.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,SICPA PRODUCT SECURITY SD,"C01-01, I-TECH TOWER
JALAN IMPACT, CYBER 6
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,1.0,1.0,4.8,13/2/2020 10:11,14:35,,23:59,2.9230726000000002,101.66226999999999,6542922794,OK,DL,14.0,,3062.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,BALA KRISHNA CHENDRAPPA MUNIVELU,"4X SIFTWARE SDN BHD REGISTERED IN M
COMPANY NO 1202263-A C-12-02 ITECH
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.12,13/2/2020 10:11,14:39,,23:59,2.9227773999999997,101.66052590000001,1202966752,OK,DL,15.0,,3063.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,TRC GLOBAL SDN BHD,"C-08-03, ITECH TOWER, JALAN IMPACT
CYBER 6, 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.16,,14:40,15:00,17:00,2.9229230999999998,101.6613745,2104875754,PU,PU,3.0,,3064.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,NTT DATA MALAYSIA SDN BHD,"C-06-01, ITECH TOWER
JALAN IMPACT, CYBER 6 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOX,D,6.0,0.0,0.0,6.0,0.75,,14:42,9:30,17:00,2.9228734,101.66133420000001,7097724583,PU,PU,4.0,,3065.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,OMAMA AHMED SIRELKHATIM AHMED,"J-18-15, MUTIARA VILLE CONDO
PERSIARAN SEPANG, CYBER 11
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.09,13/2/2020 13:11,14:48,,23:59,2.9096386,101.65583170000001,2105352760,HN,HN,1.0,,3066.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,VISALINI SILVARAJU,"2340,CENTURY SQUARE, JALAN USAHAWAN
CYBERJAYA
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.06,13/2/2020 10:11,14:57,,23:59,2.9238816,101.6619292,2126379382,OK,DL,16.0,,3067.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,T-SYSTEMS MALAYSIA SDN BHD,"2340 CENTURY SQUARE
JALAN USAHAWAN
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOM,N,1.0,0.0,0.0,1.0,0.12,,14:57,12:00,13:00,2.9238816,101.6619292,7513122072,PU,PU,5.0,,3068.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,IMATTER SOLUTIONS SDN. BHD.,"THIRD AVENUE TOWER 1 19-3A,
JALAN TEKNOKRAT 3 CYBER 4 .
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.1,6/2/2020 9:54,15:00,,23:59,2.9260627,101.66142509999999,7344319043,OK,DL,17.0,,3069.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,G7 AEROSPACE SDN BHD,"A-2-01, 2270 SME TECHNOPRENEUR
CENTRE 1 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,8.05,13/2/2020 10:11,15:04,,23:59,2.927788,101.66208,8404012551,OK,DL,18.0,,3070.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,TRT MALAYSIA SDN BHD,"UNIT NO B-02-01 CO PLACE 2 - 2260
JALAN USAHAWAN, CYBERJAYA
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,WPX,P,1.0,0.0,1.0,1.0,1.02,,15:08,13:00,16:00,2.9264874,101.6629672,7513146690,PU,PU,6.0,,3071.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,MALAYSIA DIGITAL ECONOMY S/B MDEC,"2360 PERSIARAN APEC
63000 CYBERJAYA 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.12,13/2/2020 9:24,15:14,,23:59,2.9228053,101.6593165,6828023473,OK,DL,19.0,,3072.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,HSBC ELECTRONIC DATA PROCESSING M,"JALAN TEKNOKRAT 3
CYBERJAYA
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,2.0,1.44,13/2/2020 10:11,15:24,,23:59,2.9227526000000004,101.65438590000001,8153506395,OK,DL,20.0,,3073.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,HSBC EDP M SDN. BHD.,"HSBC EDP M SDN. BHD.
3500 JALAN TEKNOKRAT 3 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOM,N,3.0,0.0,0.0,3.0,0.38,,15:26,9:00,17:00,2.9227537,101.6541266,5392949741,PU,PU,7.0,,3074.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,HSBC ELECTRONIC DATA PROCESSING,"3500 JALAN TEKNOKRAT 3

",63000,CYBERJAYA,20200213,P,,REGULAR,DOX,D,2.0,0.0,0.0,2.0,0.22,,15:28,15:45,17:30,2.9227244,101.6541527,1649961994,PU,PU,8.0,,3075.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,SHELL BUSINESS SERVICE CENTRE,"WISMA SHELL
3450 JALAN TEKNORAT 3 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOX,D,6.0,0.0,0.0,6.0,3.74,,15:33,,,2.9268705,101.653458,2104910065,PU,PU,9.0,,3076.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,UNITED NATIONS DEVELOPMENT PROGRAMM,"1ST FLOOR, SKYTECH TOWER 1
MKN EMBASSY TECHZONE
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.1,,15:39,15:00,16:00,2.9371147,101.6547777,7837447542,PU,PU,10.0,,3077.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,DAVID MACGILLIVRAY,"23 JALAN 3/2 JACARANDA GARDEN
RESIDENCE
CYBERJAYA",63100,CYBERJAYA,20200213,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.24,13/2/2020 13:11,15:59,,23:59,2.9477458,101.67182609999999,7515260524,HN,HN,2.0,,3078.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,JIANSEN KOSASIH,"HYVE SOHO SUITES JALAN IMPACT
63000 CYBERJAYA , KUALA LUMPUR SE SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,XEP,8,1.0,0.0,0.0,1.0,0.4,11/2/2020 9:40,16:08,,23:59,2.9204762000000004,101.6611073,8947707871,OK,DL,21.0,,3079.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,MEASAT SATELLITE SYSTEMS S/B,"MEASAT TELEPORT & BRODS CTR
CYCBERJAYA 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.14,,16:24,15:00,17:00,2.89941,101.65828259999999,8358426845,PU,PU,11.0,,3080.0
KUL,EAC,ACA3,B,ridzshah,DHL Courier,,,,,20200213,,,,,,0.0,0.0,0.0,,,,17:11,,23:59,2.7052732999999995,101.91618050000001,,ARRVD,,,,3081.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,,,,,20200213,,,,,,0.0,0.0,0.0,,,,10:45,,23:59,,,,DEPAR,,,,3082.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,HANWHA Q CELLS MALAYSIA SDN. BHD.,"LOT 1, JALAN CV 2,
CYBERJAYA 10 10
CYBERJAYA",63300,CYBERJAYA,20200213,D,NORMAL,,DOM,N,5.0,0.0,5.0,5.0,46.85,13/2/2020 9:24,11:29,,23:59,2.9193121,101.62062359999999,2973495921,OK,DL,1.0,,3083.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,MULTIMEDIA UNIVERSITY,"LEVEL 1,CHANCELLERY BUILDING
SELENGOR,PERSIARAN MULTIMEDIA,
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.1,13/2/2020 10:11,11:41,,23:59,2.9290962000000005,101.6422776,3860779650,OK,DL,2.0,,3084.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,MOHAMED MAHMUD ALFTIESI,"CENTRUS SOHO L19-20,
LINGKARAN CYBER POINT TIMUR, CYBER
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.08,13/2/2020 10:11,11:52,,23:59,2.9257353999999998,101.6495019,9024547711,OK,DL,3.0,,3085.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,MSCMS CORPORATE SERVICE S/B,"UNIT F-3-1, 3RD FLOOR, BLOCK F,
CBD PERDANA 3, JALAN PERDANA 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOM,N,2.0,0.0,0.0,2.0,0.2,13/2/2020 9:24,11:55,,23:59,2.9229659,101.6499575,7838111326,OK,DL,4.0,,3086.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,INFOBIP ASIA PACIFIC SDN BHD,"NO.7, 3A FLOOR, BLK 4805
CBD PERDANA 2, CYBER 12
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOM,N,1.0,0.0,1.0,1.0,10.0,13/2/2020 9:24,12:00,,23:59,2.9251044999999998,101.65137800000001,8259136944,OK,DL,5.0,,3087.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,AKATI SEKURITY,"SUITE 1-15, BLOCK 4807,
CBD PERDANA 2, JALAN PERDANA 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200213,P,,REGULAR,DOX,D,2.0,0.0,0.0,2.0,0.16,,12:04,10:15,17:00,2.9262026000000003,101.6513892,6095922943,PU,PU,1.0,,3088.0
KUL,EAC,ACA4,B,moazrul,DHL Courier,BMW MALAYSIA SDN.BHD. MS.KAUSALYA B,"5 NO. 301, JALAN TEKNOKRAT 5
63000 CYBERJAYA
CYBERJAYA",63000,CYBERJAYA,20200213,D,NORMAL,,DOX,D,1.0,0.0,2.0,2.0,3.55,13/2/2020 10:11,12:12,,23:59,2.9212133,101.6537318,3796909336,OK,DL,6.0,,3089.0
